anime_id,name,genre,type,episodes,rating,members
3873,Moshidora,"Drama, Sports",TV,10,7.01,15952
3874,Mobile Suit Gundam ZZ: Gundam Frag.,"Action, Mecha, Military, Sci-Fi",OVA,2,5.92,2058
3875,Maria†Holic Alive,"Comedy, Parody, School, Shoujo Ai",TV,12,7.06,40502
3876,Gitai Saimin,Hentai,OVA,2,6.06,1594
3877,Aisai Nikki,Hentai,OVA,1,6.55,4978
3878,Break Blade 5: Shisen no Hate,"Action, Mecha, Military, Shounen",Movie,1,7.96,40053
3879,Astarotte no Omocha!,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",TV,12,6.81,73064
3880,Appleseed XIII,"Action, Mecha, Military, Police, Sci-Fi",OVA,13,6.52,9336
3881,Nana to Kaoru,"Comedy, Ecchi, Romance, Seinen",OVA,1,5.79,12919
3882,Issho ni Training Ofuro: Bathtime with Hinako &amp; Hiyoko,"Ecchi, Sports",OVA,1,4.98,5779
3883,Sengoku Basara Movie: The Last Party,"Action, Historical, Martial Arts, Samurai, Super Power",Movie,1,7.77,18267
3884,Itsuka Tenma no Kuro Usagi,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",TV,12,6.83,73555
3885,Strike Witches Movie,"Action, Ecchi, Magic, Military, Sci-Fi",Movie,1,7.7,23856
3886,Mahou Shoujo Madoka★Magica,"Drama, Magic, Psychological, Thriller",TV,12,8.51,462974
3887,Hoshi wo Ou Kodomo,"Adventure, Fantasy, Romance",Movie,1,7.81,76286
3888,Finder Series,"Action, Drama, Yaoi",OVA,2,6.7,8792
3889,Morita-san wa Mukuchi,"Comedy, School, Slice of Life",OVA,1,6.69,6636
3890,A-Channel,"Comedy, School, Seinen, Slice of Life",TV,12,7.06,58564
3891,Toriko Hime: Hakudaku Mamire no Reijou,Hentai,OVA,2,6.37,3025
3892,Norageki!,"Mystery, Sci-Fi, Space",OVA,1,6.29,6727
3893,Detective Conan: Conan vs. Kid - Shark &amp; Jewel,"Adventure, Comedy, Kids, Mystery, Police, Shounen",Movie,1,7.82,2688
3894,Detective Conan: Conan vs. Kid - Jet Black Sniper,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.66,2119
3895,Sora no Otoshimono: Tokeijikake no Angeloid,"Comedy, Drama, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",Movie,1,7.87,70391
3896,Senjou no Valkyria 3: Tagatame no Juusou,"Action, Fantasy, Military",OVA,2,7.4,9847
3897,Pandane to Tamago-hime,"Adventure, Fantasy",Movie,1,7.13,1995
3898,Qin Shiming Yue Zhi: Bai Bu Fei Jian,"Action, Fantasy, Historical, Martial Arts",TV,10,6.94,1070
3899,Level E,"Comedy, Sci-Fi, Shounen",TV,13,7.58,55252
3900,Attraction,Mystery,ONA,1,6.24,1430
3901,Akina to Onsen de H Shiyo!,Hentai,OVA,1,6.46,4372
3902,Shujii no Inbou,Hentai,OVA,2,5.6,893
3903,Anime Tenchou Movie,"Action, Parody",Movie,1,5.67,1280
3904,SKET Dance,"Comedy, School, Shounen",TV,77,8.36,101027
3905,Hetalia Axis Powers Fan Disc,"Comedy, Historical, Parody",OVA,3,7.56,8070
3906,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,"Fantasy, Magic",OVA,2,7.07,18305
3907,Osomatsu-kun (1988),Comedy,TV,86,6.93,1723
3908,Osomatsu-kun,Comedy,TV,56,6.99,1322
3909,Major: Message,"Comedy, Drama, Sports",OVA,1,8.36,12282
3910,Suite Precure♪,"Action, Fantasy, Magic, Shoujo",TV,48,7.36,7314
3911,Inyouchuu Etsu,"Demons, Fantasy, Hentai, Magic, Romance, Supernatural",OVA,2,6.35,2121
3912,Houkago no Pleiades,Magic,ONA,4,6.2,13618
3913,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,6.94,17120
3914,Ao no Exorcist,"Action, Demons, Fantasy, Shounen, Supernatural",TV,25,7.92,583823
3915,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,"Comedy, Drama, Ecchi, Harem, Romance",TV,12,6.88,52687
3916,Shukufuku no Campanella: La Campanella Della Benedizione,"Comedy, Ecchi, Fantasy",OVA,1,6.62,4023
3917,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,94820
3918,Happy Birthday: Inochi Kagayaku Toki,"Drama, Kids, Slice of Life",Movie,1,7.48,1356
3919,Nekogami Yaoyorozu,"Comedy, Seinen, Slice of Life, Supernatural",TV,12,6.73,12486
3920,Chocolat no Mahou,"Drama, Magic, Shoujo, Supernatural",OVA,13,6.37,3800
3921,Maken-Ki!,"Action, Ecchi, Harem, Martial Arts, School, Super Power",TV,12,6.69,104182
3922,Ikoku Meiro no Croisée The Animation,"Historical, Seinen, Slice of Life",TV,12,7.48,38652
3923,Kunoichi Sakuya,Hentai,OVA,2,5.89,1218
3924,Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power",TV,25,8.12,104075
3925,Ore-sama Kingdom,"Romance, Shoujo",OVA,14,6.61,1846
3926,Jiu Se Lu,Supernatural,Movie,1,6.26,775
3927,Hayate no Gotoku! Heaven Is a Place on Earth,"Comedy, Harem, Parody",Movie,1,7.26,22973
3928,Detective Conan Movie 15: Quarter of Silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.13,17165
3929,Wana: Hakudaku Mamire no Houkago,Hentai,OVA,2,6.62,2887
3930,Gintama&#039;,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,51,9.16,151266
3931,Floating Material,Hentai,OVA,2,6.77,4567
3932,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,"Action, Fantasy, Magic, Shoujo",Movie,1,7.61,2842
3933,Phi Brain: Kami no Puzzle,"Action, Game, Mystery, Shounen",TV,25,7.32,64958
3934,Fairy Tail OVA,"Comedy, Ecchi, Fantasy, Magic, Shounen",OVA,5,7.83,83421
3935,Otome wa Boku ni Koishiteru: Futari no Elder,"Drama, Romance, School",OVA,3,6.96,10579
3936,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,"Drama, Slice of Life, Supernatural",TV,11,8.62,463835
3937,Hyouge Mono,"Historical, Samurai, Seinen",TV,39,8.1,10649
3938,One Piece 3D: Mugiwara Chase,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.34,23772
3939,Kago Shintarou Anime Sakuhin Shuu,"Comedy, Dementia, Horror, Seinen",OVA,15,5.23,1551
3940,Carnival Phantasm,"Comedy, Parody, Supernatural",OVA,12,8.01,71976
3941,Shouwa Monogatari (Movie),"Drama, Historical",Movie,1,6.49,878
3942,Shouwa Monogatari,"Drama, Historical",TV,13,7.06,3563
3943,Yu☆Gi☆Oh! Zexal,"Action, Fantasy, Game, Shounen",TV,73,6.58,22480
3944,Kizuna Ichigeki,"Comedy, Martial Arts",Movie,1,6.68,4128
3945,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,"Adventure, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,1,7.07,15280
3946,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,"Comedy, Seinen, Slice of Life",ONA,4,7.66,101495
3947,Coquelicot-zaka kara,"Historical, Romance, School, Shoujo",Movie,1,8.03,50689
3948,Bakuman. 2nd Season,"Comedy, Drama, Romance, Shounen",TV,25,8.53,151561
3949,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",TV,147,7.74,54790
3950,Sailor Fuku Shinryou Tsumaka,Hentai,OVA,2,6.2,1442
3951,Fuyu no Semi: Tokubetsu Henshuuhan,"Action, Drama, Historical, Military, Samurai, Yaoi",OVA,1,7.44,2322
3952,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",TV,24,8.15,75612
3953,Black Jack: Heian Sento,Shounen,Movie,1,6.61,1087
3954,Seikon no Qwaser II,"Action, Ecchi, Seinen, Super Power, Supernatural",TV,12,6.69,64168
3955,Toriko 3D: Kaimaku Gourmet Adventure!!,"Action, Adventure, Comedy, Shounen",Movie,1,6.83,4204
3956,Naruto x UT,"Action, Comedy, Martial Arts, Shounen, Super Power",OVA,1,7.58,23465
3957,Hoshizora e Kakaru Hashi,"Comedy, Ecchi, Harem, Romance, School",TV,12,7.04,85178
3958,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,194300
3959,Fate/Zero,"Action, Fantasy, Supernatural",TV,13,8.51,453630
3960,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Movie,1,7.91,7515
3961,Break Blade 6: Doukoku no Toride,"Action, Mecha, Military, Shounen",Movie,1,7.82,39077
3962,Shoujo Senki Brain Jacker,"Hentai, Supernatural",OVA,2,5.76,1976
3963,Sweet Home: H na Oneesan wa Suki Desu ka?,"Harem, Hentai",OVA,3,7.1,4175
3964,Softenni,"Comedy, Ecchi, School, Sports",TV,12,6.6,16068
3965,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",TV,13,7.53,192219
3966,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,Comedy,Movie,1,7.02,795
3967,Seitokai Yakuindomo OVA,"Comedy, School, Shounen, Slice of Life",OVA,8,7.89,63265
3968,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.34,13315
3969,Dog Days,"Action, Adventure, Fantasy, Magic",TV,13,7.21,97809
3970,Sacred Seven,"Action, School, Sci-Fi, Super Power",TV,12,6.74,47136
3971,No.6,"Action, Sci-Fi",TV,11,7.76,168017
3972,Usagi Drop,"Josei, Slice of Life",TV,11,8.56,194855
3973,C: The Money of Soul and Possibility Control,"Action, Mystery, Super Power, Thriller",TV,11,7.44,156853
3974,Nichijou,"Comedy, School, Slice of Life",TV,26,8.52,254436
3975,DD Hokuto no Ken,"Parody, Seinen",TV,12,6.28,2348
3976,HenSemi (TV),"Comedy, Ecchi, Seinen",TV,13,6.66,27878
3977,Hunter x Hunter Pilot,"Action, Adventure, Shounen, Super Power",OVA,1,7.37,10375
3978,Katte ni Kaizou,"Comedy, Parody, School, Sci-Fi, Shounen",OVA,6,7.06,19904
3979,Baby Princess 3D Paradise 0 [Love],"Ecchi, Harem, Seinen",OVA,1,6.63,17570
3980,Nyanpire The Animation,"Comedy, Supernatural",TV,12,6.83,19161
3981,Kore wa Zombie Desu ka? OVA,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",OVA,2,7.57,73826
3982,Maji de Watashi ni Koi Shinasai!,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power",TV,12,7.02,116683
3983,"Yondemasu yo, Azazel-san. (TV)","Comedy, Demons, Supernatural",TV,13,7.64,42147
3984,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,Magic,TV,12,6.03,4669
3985,Berserk: Ougon Jidai-hen I - Haou no Tamago,"Action, Adventure, Demons, Fantasy, Military, Seinen, Supernatural",Movie,1,7.91,77103
3986,Tamayura: Hitotose,"Comedy, Drama, Slice of Life",TV,12,7.32,25760
3987,Pretty Rhythm: Aurora Dream,"Music, Shoujo, Slice of Life, Sports",TV,51,7.6,9431
3988,Gokicha!!,Comedy,ONA,2,5.66,5615
3989,Da Yu Hai Tang,"Adventure, Supernatural",Movie,1,6.98,7639
3990,Eiyuu Densetsu: Sora no Kiseki The Animation,"Action, Adventure, Fantasy",OVA,2,6.83,9730
3991,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26,8.29,55566
3992,The iDOLM@STER,"Comedy, Drama, Music",TV,25,7.75,81155
3993,Towa no Quon 1: Utakata no Kaben,"Action, Super Power, Supernatural",Movie,1,7.53,33550
3994,Shin Koihime†Musou: Otome Tairan OVA,"Comedy, School",OVA,1,6.91,3709
3995,Sengoku Otome: Momoiro Paradox,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",TV,13,6.71,27080
3996,Uta no☆Prince-sama♪ Maji Love 1000%,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13,7.37,105723
3997,Tono to Issho: Gantai no Yabou,"Comedy, Historical, Parody, Samurai, Seinen",TV,12,6.73,1993
3998,Kyuuketsuki,"Hentai, Vampire",OVA,2,5.91,3281
3999,Cosplay Roshutsu Kenkyuukai,Hentai,OVA,2,6.21,2401
4000,Bakugan Battle Brawlers: Mechtanium Surge,"Action, Adventure, Fantasy, Game, Shounen",TV,46,6.29,8662
4001,Last Exile: Ginyoku no Fam,"Action, Adventure, Sci-Fi",TV,21,7.14,28616
4002,Honto ni Atta! Reibai Sensei,"Comedy, School, Shounen, Supernatural",TV,22,6.66,5082
4003,Happy Kappy,"Comedy, Fantasy, Shoujo",TV,25,5.64,792
4004,Fireball Charming,Sci-Fi,TV,13,6.94,5640
4005,Hakuouki Sekkaroku,"Action, Demons, Drama, Fantasy, Historical, Josei",OVA,6,7.84,14725
4006,Kakomareta Sekai,Drama,ONA,1,6.22,786
4007,Jinrui wa Suitai Shimashita,"Comedy, Fantasy, Seinen",TV,12,7.92,89373
4008,Jewelpet Sunshine,"Fantasy, Magic, Shoujo",TV,52,6.86,2019
4009,Macross F: Choujikuu Gekijou,"Comedy, Slice of Life",OVA,1,6.72,2177
4010,Metal Fight Beyblade 4D,"Adventure, Sports",TV,52,6.93,5894
4011,Kamisama Dolls,"Action, Seinen, Supernatural",TV,13,7.14,47665
4012,Shinryaku!? Ika Musume,"Comedy, Shounen, Slice of Life",TV,12,7.62,45613
4013,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.67,102322
4014,Oni Chichi: Re-birth,Hentai,OVA,1,7.65,14925
4015,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,"Comedy, Romance, School, Shoujo Ai",ONA,10,6.66,5125
4016,Momo e no Tegami,"Drama, Supernatural",Movie,1,7.78,30519
4017,Pet Life,Hentai,OVA,1,6.43,2374
4018,Ben-To,"Action, Comedy, Martial Arts",TV,12,7.49,146570
4019,Mashiro-iro Symphony: The Color of Lovers,"Drama, Harem, Romance, School",TV,12,7.3,77284
4020,Xi Avant,"Adventure, Sci-Fi",Movie,1,6.41,2379
4021,Spelunker Sensei,Comedy,OVA,1,5.18,1976
4022,Hotarubi no Mori e,"Drama, Romance, Shoujo, Supernatural",Movie,1,8.61,197439
4023,Gyo,Horror,OVA,1,5.71,27005
4024,Deadman Wonderland OVA,"Action, Horror, Sci-Fi",OVA,1,7.12,78878
4025,Menkui!,Hentai,OVA,2,7.24,4954
4026,Gakuen 3,Hentai,OVA,2,6.63,2188
4027,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,Hentai,OVA,1,6.51,2863
4028,Ona x2,Hentai,OVA,1,5.65,946
4029,Otoko no Ko Ojousama,Hentai,OVA,1,6.22,1572
4030,Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru &quot;LIPS Eizou&quot;,"Comedy, Parody",ONA,1,7.03,18934
4031,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen",TV,24,7.42,12505
4032,Aquarion Evol,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,7.32,62753
4033,Rain Town,Drama,ONA,1,7.38,12489
4034,Kyoukaisenjou no Horizon,"Action, Fantasy",TV,13,7.29,90977
4035,JK to Inkou Kyoushi 4,Hentai,OVA,2,6.82,3914
4036,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,Hentai,OVA,2,6.92,4192
4037,Kimi to Boku.,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,7.85,86196
4038,Seitokai no Ichizon Lv.2,"Comedy, Harem, Parody, School",ONA,10,7.48,41169
4039,Manyuu Hikenchou,"Action, Comedy, Ecchi, Samurai, Seinen",TV,12,6.34,32171
4040,Shocking Pink!,"Harem, Hentai",OVA,2,7,3877
4041,Blood-C,"Action, Horror, School, Supernatural, Vampire",TV,12,6.73,118553
4042,Higurashi no Naku Koro ni Kira,"Mystery, Parody",OVA,4,6.58,46712
4043,Yuru Yuri,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,7.7,148140
4044,Ojiisan no Lamp,"Drama, Historical",Movie,1,7.71,11745
4045,Bannou Yasai Ninninman,"Comedy, Supernatural",Movie,1,6.13,3612
4046,Tansu Warashi.,"Comedy, Slice of Life, Supernatural",Movie,1,6.91,4028
4047,Inazuma Eleven Go,"Shounen, Sports, Super Power",TV,47,7.32,18480
4048,Usavich IV,Comedy,TV,13,6.93,1660
4049,Anemone,"Drama, Magic, Supernatural",OVA,1,6.69,2466
4050,Mahou Shoujo Sonico★Magica,"Music, Parody",ONA,1,5.98,13266
4051,Working&#039;!!,"Comedy, Slice of Life",TV,13,7.98,117328
4052,Duel Masters Zero,"Action, Kids",TV,25,6.4,795
4053,Duel Masters Cross,"Action, Adventure, Comedy, Shounen",TV,100,6.72,1062
4054,Duel Masters Cross Shock,"Action, Adventure, Comedy, Shounen",TV,50,6.5,920
4055,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.47,5369
4056,Working&#039;!! Announcement Specials,Comedy,ONA,2,6.84,8973
4057,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.73,1317
4058,The Epic Of ZektBach,"Action, Fantasy, Supernatural",OVA,1,6,2792
4059,Rinkan Club,Hentai,OVA,4,6.63,3107
4060,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,"Drama, Ecchi, Fantasy, Harem, Romance",OVA,1,6.52,8216
4061,Akebi no Hana: Maho,Hentai,OVA,1,5.77,1922
4062,Betsu ni Anta no Tame ni Ookiku Nattan Janain Dakara ne!!,Hentai,OVA,1,6.31,3516
4063,Kamisama no Memochou,Mystery,TV,12,7.7,130502
4064,Inshitsu Otaku ni Ikareru Kanojo,Hentai,OVA,3,6.21,2730
4065,Ro-Kyu-Bu!,"Comedy, Ecchi, School, Sports",TV,12,7.05,46940
4066,Prince of Tennis: Another Story II - Ano Toki no Bokura,"Shounen, Sports",OVA,4,7.71,6005
4067,Naisho no Wakana-san,Hentai,OVA,1,5.96,1478
4068,C³,"Action, Comedy, Ecchi, School, Supernatural",TV,12,6.88,100425
4069,Astarotte no Omocha! EX,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",OVA,1,6.83,20824
4070,Persona 4 the Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,25,7.68,134942
4071,Naruto: Shippuuden Movie 5 - Blood Prison,"Action, Adventure, Martial Arts, Mystery, Shounen, Super Power",Movie,1,7.62,75660
4072,Reunion,"Harem, Hentai",OVA,2,6.79,3965
4073,Scryed Alteration I: Tao,"Action, Adventure, Sci-Fi, Shounen, Super Power",Movie,1,7.13,3108
4074,VitaminX Addiction,"Romance, School",OVA,3,6.56,1428
4075,R-15,"Comedy, Ecchi, Harem, Romance, School",TV,12,6.7,53617
4076,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190
4077,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,"Action, Adventure, Comedy, Mecha, Sci-Fi",OVA,1,6.95,17209
4078,Mardock Scramble: The Second Combustion,"Action, Psychological, Sci-Fi",Movie,1,7.5,23866
4079,Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue,"Action, Adventure, Ecchi, Fantasy, Magic, School, Shounen",OVA,1,7.46,5091
4080,Tibet Inu Monogatari,Adventure,Movie,1,7.49,2647
4081,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,7.11,25174
4082,Imouto Paradise!,Hentai,OVA,2,6.83,7713
4083,Morita-san wa Mukuchi.,"Comedy, School, Slice of Life",TV,13,6.63,15046
4084,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire",Movie,1,7.33,37925
4085,Tentacle and Witches,"Hentai, Magic, Supernatural",OVA,4,7.24,6420
4086,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,1,7.27,30378
4087,Saint Seiya: Legend of Sanctuary,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,6.65,10776
4088,Muybridge no Ito,Drama,Movie,1,6.19,797
4089,Appleseed XIII Remix Movie 1: Yuigon,"Action, Mecha, Military, Police, Sci-Fi",Movie,1,6.74,2478
4090,Magic Tree House,"Adventure, Magic",Movie,1,7.17,3433
4091,Appleseed XIII Remix Movie 2: Yogen,"Action, Mecha, Military, Police, Sci-Fi",Movie,1,6.68,2423
4092,Bloods: Inraku no Ketsuzoku 2,Hentai,OVA,2,7.09,7086
4093,Yume Kui: Tsurumiku Shiki Game Seisaku,Hentai,OVA,2,6.87,4758
4094,Asa kara Zusshiri Milk Pot,Hentai,OVA,2,6.12,3821
4095,Tekken: Blood Vengeance,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",Movie,1,6.81,12816
4096,Detective Conan OVA 11: A Secret Order from London,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.51,5985
4097,Houkago no Pleiades: Manner Movie,Magic,Movie,1,5.25,1773
4098,Plastic Neesan,"Comedy, School",ONA,12,7.41,83977
4099,Towa no Quon 2: Konton no Ranbu,"Action, Mystery, Super Power, Supernatural",Movie,1,7.53,20132
4100,Towa no Quon 3: Mugen no Renza,"Action, Super Power, Supernatural",Movie,1,7.64,19053
4101,Towa no Quon 4: Guren no Shoushin,"Action, Super Power, Supernatural",Movie,1,7.76,18545
4102,Towa no Quon 5: Souzetsu no Raifuku,"Action, Super Power, Supernatural",Movie,1,7.72,18060
4103,Towa no Quon 6: Towa no Quon,"Action, Super Power, Supernatural",Movie,1,7.79,18624
4104,Boku wa Tomodachi ga Sukunai,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life",TV,12,7.57,325664
4105,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689
4106,Sojunghan Nal-ui Kkum,"Comedy, Drama, Romance",Movie,1,6.62,904
4107,Maid Ane,Hentai,OVA,2,6.26,1573
4108,Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!,"Action, Comedy, School, Shounen, Sports",Movie,1,7.6,6162
4109,Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,"Adventure, Comedy, Magic, Shounen, Supernatural",OVA,1,6.79,1626
4110,Precure kara Minna e no Ouen Movie,"Fantasy, Magic, Shoujo",ONA,1,6.14,893
4111,Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,6.92,15377
4112,Buta Himesama,"Fantasy, Hentai, Supernatural",OVA,1,5.64,2202
4113,Hikaru no Go Special,"Comedy, Game, Shounen, Supernatural",OVA,1,7.59,4253
4114,Detective Conan vs. Wooo,"Adventure, Comedy, Mystery, Police, Shounen",ONA,2,6.15,2587
4115,Mahou Shoujo Elena,"Hentai, Magic, Supernatural",OVA,3,6.55,3302
4116,Eroge! H mo Game mo Kaihatsu Zanmai,Hentai,OVA,6,7.68,20316
4117,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,7.78,180032
4118,Haramasete Seiryuu-kun!,"Comedy, Harem, Hentai",OVA,2,6.61,2754
4119,Guilty Crown,"Action, Drama, Sci-Fi, Super Power",TV,22,7.81,460959
4120,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,"Action, Comedy, Harem, Mecha, Sci-Fi",OVA,1,7.12,56577
4121,UN-GO,"Mystery, Supernatural",TV,11,7.53,84499
4122,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.32,158561
4123,Copihan,"Comedy, School, Sci-Fi",ONA,7,5.61,6167
4124,Kami nomi zo Shiru Sekai: 4-nin to Idol,"Comedy, Music, Shounen, Supernatural",OVA,1,7.42,57797
4125,Mobile Suit Gundam AGE,"Action, Mecha, Sci-Fi, Space",TV,49,6.6,18031
4126,Pucca (2008),"Action, Comedy, Parody, Romance",TV,13,6.6,2173
4127,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪,"Fantasy, Kids, Magic, Shoujo",Movie,1,7.09,2874
4128,Ranma ½: Totteoki Talk Best of Memories,"Comedy, Martial Arts, Slice of Life",OVA,1,7.22,1996
4129,Ranma ½: 1994 Music Calendar,"Comedy, Martial Arts, Slice of Life",OVA,1,6.83,1730
4130,Ranma ½: DoCo Music Video,"Comedy, Martial Arts, Music, Slice of Life",OVA,1,7.1,1775
4131,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,"Comedy, Martial Arts, Slice of Life",OVA,1,7.38,2242
4132,Wizard Girl Ambitious,"Fantasy, Hentai",OVA,1,6.89,6007
4133,Double-J,"Comedy, School, Shounen",TV,11,5.62,8467
4134,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Fantasy, Magic",ONA,4,7.27,11981
4135,Euphoria,Hentai,OVA,6,6.5,12922
4136,Sorette♡Dakara ne!,Slice of Life,ONA,1,5.15,1223
4137,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),"Comedy, Mecha, Sci-Fi",TV,12,7.5,7582
4138,Ghost Messenger,"Action, Fantasy",OVA,6,6.91,960
4139,Saki Achiga-hen: Episode of Side-A,"Game, School, Slice of Life",TV,12,7.38,22358
4140,Kyousou Giga,"Action, Fantasy, Supernatural",ONA,1,6.98,31096
4141,Boku wa Tomodachi ga Sukunai Episode 0,"Comedy, Romance, School, Seinen, Slice of Life",OVA,1,6.85,69233
4142,Hakoiri Shoujo: Virgin Territory,Hentai,OVA,2,6.02,2971
4143,Pokemon: Pikachu no Fuyuyasumi (2000),"Adventure, Comedy, Fantasy, Kids",OVA,2,6.67,4379
4144,Pokemon: Pikachu no Fuyuyasumi (2001),"Adventure, Comedy, Fantasy, Kids",OVA,3,6.64,4079
4145,Kowarekake no Orgel (Movie),"Drama, Music, Sci-Fi, Slice of Life",Movie,1,7.52,9404
4146,Queen&#039;s Blade OVA,"Action, Adventure, Ecchi, Fantasy",OVA,2,6.52,8935
4147,Nogizaka Haruka no Himitsu: Finale,"Comedy, Romance",OVA,4,7.4,20660
